id,name,type,sweet,body,fruits,jellies,flowers,snacks,trees,plants,spices,smokes,forests,animals,rocks,bads,soft,hard,Climate
56743,"Duckhorn, Decoy Cabernet Sauvignon 2013",1,5,3,3,0,0,1,1,0,1,0,0,0,0,0,2,0,Cfa
56744,"Duckhorn, Decoy Merlot 2013",1,5,3,3,0,0,0,0,1,2,1,0,0,0,0,1,1,Cfa
56745,"Duckhorn, Decoy Chardonnay 2013",4,5,3,2,0,0,1,0,0,1,0,0,0,0,0,1,1,Cfa
56762,"Joseph Phelps, Innisfree Cabernet Sauvignon 2012",1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfa
56767,"Lail Vineyards, Blueprint Sauvignon Blanc 2011",4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Cfa
56776,"Schramsberg, Brut Rose 2011",3,5,3,2,0,0,0,1,3,0,0,0,0,0,0,0,4,cfb
56777,"Schramsberg, Blanc de Blanc 2012",3,5,3,2,0,0,0,1,0,1,0,0,0,0,0,2,0,cfa
56778,"Schramsberg, Blanc de Blancs 1500ml 2012",3,5,3,3,0,0,1,1,1,0,1,0,0,0,0,0,1,cfb
56796,"Staglin, Salus Cabernet Sauvignon 2011",1,5,3,3,0,1,0,0,1,1,0,0,0,0,0,2,2,Cfb
56824,Columbia Crest H3 Merlot 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
56825,Columbia Crest H3 Chardonnay 2013,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cfa
56828,Columbia Crest Grand Estates Chardonnay 2013,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
56829,Columbia Crest Two Vines Cabernet Sauvignon 2012,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
56832,Columbia Crest Two Vines Chardonnay 2012,4,5,3,1,0,0,0,0,0,3,0,0,0,0,0,0,2,Cfa
56842,"L'Ecole No 41, Columbia Valley Semillon 2014",4,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Cfa
56843,"Red Diamond, Cabernet Sauvignon 2012",1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
56844,Red Diamond. Merlot 2012,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfb
56845,"Red Diamond, Chardonnay 2013",4,5,3,2,0,0,0,0,1,1,0,0,0,0,0,1,1,Cfa
56861,"Chateau de La Tour, Pierre Labet Beaune Blanc 2012",4,5,3,3,0,2,0,0,0,1,0,0,0,0,0,1,0,Cfa
56876,"Domaine d'Eugenie, Echezeaux Grand Cru 2011",1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,csa
56882,"William Fevre, Chablis Grand Cru Bougros Cote de Bouguerots 2011",4,5,3,2,0,0,0,1,0,4,0,0,1,0,0,1,2,Cfa
56887,"William Fevre, Chablis 2013",4,5,3,3,0,0,0,1,0,1,0,0,1,0,0,3,0,csc
56889,"Champagne Henriot, Brut Souverain 1500ml NV",3,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,cfa
56890,"Champagne Henriot, Brut Souverain 375ml NV",3,5,3,4,0,0,0,1,0,0,0,0,0,0,0,1,1,cfb
56905,"Hugel & Fils, Pinot Noir 2011",1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,csc
56914,"Henri Bourgeois, Petit Bourgeois Carberet Franc 2012",1,5,3,1,0,1,0,0,0,1,1,0,0,0,0,1,0,csc
56915,"Henri Bourgeois, Petit Bourgeois Sauvignon Blanc 2013",4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,Csc
56922,"Castello dei Rampolla, Sammarco 2005",1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,csc
56923,"Castello dei Rampolla, Chianti Classico 2012",1,5,3,2,0,0,0,1,0,0,1,0,1,0,0,1,1,Csc
56941,Bruno Giacosa Barbera d'Alba 2013,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,cfb
56942,Bruno Giacosa Dolcetto d'Alba 2013,1,5,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,cfb
56946,"Ca'del Bosco, Franciacorta Cuvee Prestige 375ml NV",3,5,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,cfb
56950,Cesari Soave Classico 2014,4,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,csc
56954,"Donnafugata, Sedara 2012",1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
56957,"Donnafugata, Lighea 2014",4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
56964,Alvaro Palacios La Vendimia 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csa
56991,Montes Classic Cabernet Sauvignon 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
56996,Montes Outer Limits CGM 2011,1,5,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
57027,"Yalumba, Eden Valley Viognier 2013",4,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,BSk
57028,"Yalumba, Y Series Cabernet Sauvignon 2012",1,5,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,cfb
57029,"Yalumba, Oxford Landing Cabernet Shiraz 2013",1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
57031,"Yalumba, Oxford Landing Chardonnay 2014",4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
57036,Kim Crawford Marlborough Sauvignon Blanc 2014,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,BSk
57037,Kim Crawford Marlborough Sauvignon Blanc 375ml 2015,4,5,3,2,0,0,0,1,1,0,0,0,0,0,0,1,2,cfb
57038,"Pyramid Valley, Angel Flower Pinot Noir 2011",1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,BSk
57040,"Pyramid Valley, Semillon Sauvignon Blanc  2009",4,5,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,csc
57061,Santa Ana Malbec 2015,1,5,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,csc
57076,Feudi di San Gregorio Selve di Luoti Taurasi 2010,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
57084,Arione Gavi 2013,4,5,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,cfa
57121,Chateau Mont Perat Rouge 2012,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cfb
57179,Hahn  Merlot 2013,1,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,cfb
57234,Col D'orcia Pinot Grigio 'Orgarnic'  2013,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csa
57236,Col D'orcia Ginepron Chianti  2012,1,5,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,Csc
57249,Laroche Viognier 2012,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
57251,Laroche Viognier 2013,4,5,3,3,0,0,0,1,3,1,1,0,0,0,0,0,0,csc
57257,Luis Felipe Edwards Chardonnay Gran Reserva 2010,4,5,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,Csc
57262,Luis Felipe Edwards Malbec Reserva 2010,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
57264,Luis Felipe Edwards Chardonnay Reserva 2011,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
57272,Finca Flichman Misterio Cabernet Sauvignon 2014,1,5,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
57273,Finca Flichman Misterio Malbec 2014,1,5,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
57275,Finca Flichman Misterio Chardonnay 2014,4,5,3,4,0,0,0,0,1,0,0,0,0,0,0,2,2,BSk
57302,IL Poggione Rosso di Montalcino 2008,1,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Cfa
57367,Handpicked Two Eights Sauvignon Blanc Semillon 2011,4,5,3,2,0,0,0,0,0,2,0,0,0,0,0,1,1,BWk
57388,Duck Pond Chardonnay 2013,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfa
57404,Umani Ronchi Jorio Bianco 2012,4,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Csc
57405,Umani Ronchi Jorio Bianco 2013,4,5,3,5,0,0,0,1,0,3,0,0,0,0,0,1,0,Csc
57416,La Ca¡¯Nova Barbera d¡¯Alba 2010,1,5,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,BSk
57432,Muga Blanco 2014,4,5,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,Csc
57439,Radio Boca Tempranillo 2013,1,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,csc
57448,Splendid Sparkling Extra Dry NV,3,5,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,BWk
57452,Gnarly Head Vigonier 2012,4,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,Cfa
57474,The Grape Grinder Pinotage 2013,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,bwk
57485,Wente Morning Fog Chardonnay 2014,4,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,cfb
57581,Boekenhoutskloof Wolftrap White 2010,4,5,3,2,0,0,0,1,1,1,1,0,0,0,0,1,0,Csc
57600,Gerard Bertrand Cremant de Limoux Cuvee Thomas Jefferson 2012,3,5,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,Csc
57601,Gerard Bertrand Cremant de Limoux Rose 2011,3,5,3,4,0,1,0,0,1,0,0,0,0,0,0,1,1,Csa
57639,Arboleda Sauvignon Blanc 2013,4,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,cfb
57640,Arboleda Chardonnay 2012,4,5,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,cfb
57641,Arboleda Carmenere 2012,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
57643,Robert Oatley Pennant Chardonnay 2010,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
57667,Petra Zingari 2012,1,5,3,0,0,0,0,1,0,1,2,0,0,0,0,1,0,BWk
57670,Cusumano Nero d'Avola 2012,1,5,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,BWk
57681,Emiliana Novas Sauvignon Blanc 2014,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
57682,Emiliana Etnico 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,csa
57688,Emiliana Adobe Chardonnay 2015,4,5,3,4,0,1,0,0,0,1,1,0,0,0,0,1,0,cfb
57693,Emiliana Andes Peaks Cabernet Sauvignon 2013,1,5,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,Cfa
57694,Emiliana Andes Peaks Cabernet Sauvignon 2014,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfa
57695,Emiliana Andes Peaks Merlot 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,BSk
57696,Emiliana Andes Peaks Sauvignon Blanc 2014,4,5,3,4,0,0,0,0,0,0,1,0,0,0,0,1,1,Csa
57757,Dosnon Recolte Noire ,3,5,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,bwk
57995,Montgras Merlot 2015,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,cfb
57996,Montgras Chardonnay 2015,4,5,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,Csa
57999,Montgras Reserva Merlot 2014,1,5,3,2,0,0,0,0,2,0,0,0,0,1,0,0,0,cfb
58001,Montgras Reserva Chardonnay 2015,4,5,3,2,0,0,0,1,1,1,0,0,0,0,0,1,2,BWk
58015,d'Arenberg Stump Jump White 2013,4,5,3,1,0,0,0,1,0,0,2,0,1,0,0,2,0,Cfa
58084,Callia Magna Cabernet Sauvignon 2012,1,5,3,4,0,0,0,0,0,3,0,1,0,1,0,0,1,bwk
58085,Callia Magna Malbec 2012,1,5,3,3,0,0,0,1,1,1,1,1,0,0,0,1,1,bwk
58091,Taittinger Reserve Brut 375ml NV,3,5,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,csc
58099,Chateau Cantemerle 2011,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,3,1,csa
58107,Appetit de France Chardonnay 2014,4,5,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,cfb
58109,Appetit de France Cabernet Sauvignon 2014,1,5,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,bwk
58110,Appetit de France Merlot 2014,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfb
58124,Chateau Lagrange 2000,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
58126,Finca Montepedroso Verdejo  2014,4,5,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,Csc
58161,Borie Manoux Cuvee Borie Rouge 2012,1,5,3,1,0,2,1,0,0,0,0,0,0,0,0,1,1,Cfb
58162,St. Supery Sauvignon Blanc 2012,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,BSk
58164,Chapelle de La Trinite Saint-Emilion 2011,1,5,3,4,0,0,0,1,1,2,0,0,0,0,0,0,0,Csc
58165,Mission Saint Vincent Bordeaux Reserve 2012,1,5,3,1,0,0,0,0,0,0,1,0,0,0,0,3,1,Csc
58167,Faiveley Corton Charlemagne Grand Cru 2012,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,BSk
58168,Faiveley Corton Clos des Cortons Faiveley Grand Cru 2012,1,5,3,4,0,1,2,1,1,1,0,0,1,0,0,0,1,bwk
58245,LE MERLE BLANC 2013,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
58339,Leterno Pinot Nero 2011,1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,3,1,csc
58346,Barone Ricasoli Torricella Chardonnay 2013,4,5,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,bwk
58366,Frescobaldi Nipozzano Riserva Chianti Rufina 2011,1,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,csc
58383,Araujo Eisele Vineyard Sauvignon Blanc 2013,4,5,3,2,0,0,0,0,0,2,1,0,0,0,0,0,2,csc
58386,"Champagne Henriot, Brut Souverain NV",3,5,3,1,0,1,0,1,1,1,0,0,0,0,0,0,1,Cfa
58387,"Champagne Henriot, Cuvee des Enchanteleurs 1996",3,5,3,2,0,1,0,1,2,0,0,0,1,0,0,0,2,Cfa
58392,Montes Classic Chardonnay  2014,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0,cfb
58398,Rene Bouvier Marsannay Blanc 'Le Clos' Monopole 2014,4,5,3,4,0,1,0,1,0,1,0,0,1,0,0,1,0,Cfa
58399,Rene Bouvier Marsannay Rouge 'Clos du Roy' 2013,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
58407,Crystallum Mabalel Pinot Noir 2013,1,5,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,cfb
58410,"Joseph Phelps Freestone, Fogdog Chardonnay 2010",4,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,BWk
58447,Farnese Primo Malvasia Chardonnay NA,4,5,3,2,0,0,0,1,0,2,0,0,0,0,0,0,2,csc
58450,Terredavino Barbaresco 2011,1,5,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0,cfb
58485,Marchesi Antinori Mompertone 2012,1,5,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,BWk
58512,Prunotto & Antinori Prunotto Costamiole Barbera d¡¯Asti 1500ml 2006,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,bwk
58524,Torre Oria Tempus CAVA Brut Reserva NV,3,5,3,3,0,0,0,2,2,1,0,0,0,0,0,1,2,BWk
58525,Les Producteurs Reunis Les Ormieres 60 V.V. 2013,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,bwk
58530,Calabria Family Wines Poker Face Shiraz 2014,1,5,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,bwk
58531,Calabria Family Wines Poker Face Cabernet Merlot 2013,1,5,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,csc
58535,Producta Vignobles Arnozan Lussac Saint Emilion 2010,1,5,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,bwk
58536,Robert Mondavi Woodbridge Brut NV,3,5,3,2,0,0,1,0,0,0,1,0,0,0,0,1,0,BSk
58587,Livio Pavese Barbera del Monferrato VQPRD 2011,1,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,bwk
58591,Livio Pavese Montarucco Monferrato Rosso  2006,1,5,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,csa
58592,Fattoria di Magliano Capato 2013,1,5,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,csa
58622,Ogio Chianti 2009,1,5,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,cfb
58661,Chateau Senejac 375ml 2009,1,5,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,cfb
58663,Chateau Potensac 375ml 2009,1,5,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,csc
58665,Chateau Poujeaux 375ml 2006,1,5,3,4,0,0,0,1,1,1,0,0,0,0,0,1,1,cfa
58666,Chateau Cap De Faugeres 375ml 2009,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
58673,Chateau du Barry 2009,1,5,3,4,0,0,0,1,0,1,0,0,0,0,0,1,1,cfa
58674,Chateau Dubory 2010,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,cfb
58675,Lucien Muzard Santenay Vieilles Vignes 2010,1,5,3,5,0,1,1,0,0,1,0,1,0,0,0,1,1,cfb
58678,Chateau Gassies 2003,1,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,cfb
58680,Ch. Marotte 2011,1,5,3,3,0,0,0,1,2,0,0,0,0,0,0,0,2,cfa
58681,Les Vendanges  2010,1,5,3,2,0,2,0,0,0,0,0,0,0,0,0,3,0,cfa
58696,Domaine Paquet Saint Veran  2014,4,5,3,3,0,0,2,1,0,1,0,0,0,0,0,0,1,cfb
58701,Louis Roederer Brut Vintage 2009,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,csc
58710,Montes Classic Merlot 2011,1,5,3,3,0,0,0,1,3,0,2,0,0,0,0,2,2,csa
58711,Montes Classic Sauvignon Blanc 2012,4,5,3,4,0,1,0,0,0,0,0,0,0,0,0,2,0,cfb
58731,Montes Classic Malbec 2013,1,5,3,2,0,0,0,1,0,1,0,0,0,0,0,2,2,Cfb
58734,Montes Classic Merlot 2013,1,5,3,4,0,0,0,1,0,1,0,0,0,0,0,1,0,Cfb
58745,"Ca'del Bosco, Franciacorta Dosage Zero 2010",3,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,csc
58747,Cesari Boscarel 2013,1,5,3,3,0,0,0,0,0,1,0,0,0,0,0,2,0,csc
58748,"Champagne Henriot, Cuvee des Enchanteleurs 1995",3,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,csc
58758,Chateau Lanessan 375ml 2009,1,5,3,4,0,0,0,0,2,1,0,0,0,0,0,3,2,cfb
58773,Poggio Al Sale Chianti 2012,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,Csc
58780,d'Arenberg The Broken Fishplate Sauvignon Blanc NA,4,5,3,1,0,1,0,0,1,2,0,0,0,0,0,0,2,cfb
58784,Domaine Michel Bouzereau Bourgogne Chardonnay ,4,5,3,5,0,0,0,0,0,1,0,0,0,0,0,2,1,cfb
58792,Larmandier Bernier Terre de Vertus 1er Brut Nature Blanc de Blancs ,3,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,csa
58795,Nathalie Falmet Brut NV,3,5,3,4,0,0,1,2,1,1,0,0,0,0,0,0,0,csa
58807,Escudo Rojo Cabernet Sauvignon  2014,1,5,3,1,0,1,0,0,1,0,2,0,0,0,0,0,2,Cfa
58830,Cono Sur Reserva Especial Chardonnay 2014,4,5,3,4,0,0,0,0,2,1,1,0,0,0,0,1,2,cfb
58831,Cono Sur Reserva Especial Merlot 2013,1,5,3,1,0,2,0,0,1,1,0,1,1,1,0,2,0,cfb
58833,Cono Sur Vision Chardonnay NA,4,5,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,BSk
58834,Cono Sur Vision Pinot Noir NA,1,5,3,4,0,0,0,0,0,2,1,0,0,0,0,3,0,cfb
58840,Cono Sur Reserva Especial Pinot Noir 2011,1,5,3,2,0,0,1,1,1,3,0,0,0,0,0,2,0,Cfa
58859,Ropiteau Freres Bourgogne Chardonnay 2012,4,5,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,BSk
58860,Ropiteau Freres Bourgogne Pinot Noir  2012,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
58861,Ropiteau Freres Beaujolais Villages 2013,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
58865,Ropiteau Freres Chablis 2012,4,5,3,4,0,1,0,0,0,0,2,0,0,0,0,3,1,cfb
58866,Ropiteau Freres Mercurey  2010,1,5,3,2,0,0,1,0,1,0,0,0,1,0,0,2,1,Cfb
58868,Lunelli Villa Margon 2011,4,5,3,2,0,0,0,0,1,0,1,0,0,0,0,1,1,Csc
58871,Castello Collemassari Melacce Vermentino 2013,4,5,3,0,0,0,0,1,0,1,1,1,0,0,0,1,1,Cfa
58873,Gancia Pinot Di Pinot Brut NV,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
58874,Gancia Pinot Di Pinot Rose NV,3,5,3,2,0,0,0,0,0,2,0,0,0,0,0,1,2,BSk
58877,Torres Fransola Sauvignon Blanc NA,4,5,3,4,0,0,2,0,0,0,0,0,0,0,0,0,1,dfb
58878,Joseph Faiveley Gevrey Chambertin NA,1,5,3,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfb
58880,Torres Nerola White NA,4,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,cfb
58898,La Marca Prosecco 187ml NV,3,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,BSk
58899,La Marca Prosecco NV,3,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,1,Cfa
58911,Matua Lands & Legends Pinot Noir 2012,1,5,3,2,0,0,0,0,2,0,0,0,0,1,0,0,0,Cfa
58920,Trapiche Sauvignon Blanc 2013,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
58948,Sileni Cellar Selection Rose NV,3,5,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,cfb
59044,Piper Heidsieck Rose Sauvage Brut  NV,3,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,cfb
59059,Chimney Rock Elevage Blanc 2012,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cfa
59066,Casillero del Diablo Devil's Brut NV,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
59068,Elegant Malbec  2011,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,Csc
59069,Petit Clos  2011,1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,Csc
59071,La Galope Chardonnay 2013,4,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Cfa
59073,Jean Marc Brocard Chablis Vieilles Vignes  2012,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BSk
59074,Jean Marc Brocard Chablis Premier Cru Vau de Vey  2011,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BSk
59077,Jean Paul Paquet Bourgogne Blanc  2013,4,5,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,BSk
59078,Jean Paul Pouilly Fuisse Vieilles Vignes  2011,4,5,3,2,0,0,0,1,0,1,0,0,0,0,0,1,1,BSk
59096,Vermentino Di Sardegna  2013,4,5,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,cfb
59102,Fratelli Giacosa Dolcetto d'Alba San Rocco  2013,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,csc
59104,Fratelli Giacosa Barbera d'Alba    2012,1,5,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,csc
59107,Moma Spumante Pignoletto Rubicone  NV,3,5,3,5,0,1,0,0,0,1,0,0,0,0,0,1,1,cfb
59108,Moma White Rubicone  2011,4,5,3,2,0,1,0,0,0,1,0,0,0,0,0,2,1,Csc
59109,Moma Red Rubicone  2012,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,cfb
59115,Belguardo Vermentino Toscana Bianco 2013,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
59125,Valdobbiadene Prosecco Superiore Rustico 1500ml NV,3,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,csc
59126,Valdobbiadene Prosecco Superiore Primo Franco  2013,3,5,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,csc
59127,Valdobbiadene Prosecco Superiore Primo Franco 1500ml 2013,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,Cfa
59128,Valdobbiadene Prosecco Superiore Primo Franco 3000ml 2013,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,csc
59129,Petra   2013,4,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,cfb
59130,Akakies  2013,3,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Csc
59134,Santorini   2011,4,5,3,2,0,2,0,0,0,2,0,0,1,0,0,2,0,cfb
59136,Nuala Pinot Noir   2011,1,5,3,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfa
59188,Georges Laval Brut Natural NV,3,5,3,4,0,2,0,0,0,0,0,2,0,0,0,2,1,cfb
59200,Dehu Blanc de Blancs NV,3,5,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,Csc
59201,Maison Roche de Bellene Bourgogne Pinot Noir Vieilles Vignes   2013,1,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1,Cfa
59234,Tyrrells Lost Block  Chardonnay 2012,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,cfb
59235,Tyrrells Lost Block Semillon 2014,4,5,3,2,0,1,0,1,1,2,0,0,0,0,0,2,1,cfb
59245,Trapiche Melodias Sauvignon Blanc 2014,4,5,3,1,0,0,0,0,0,0,2,0,0,0,0,1,1,cfb
59257,Les Vins de Vienne Vin de France Viognier 2013,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,cfb
59258, Les Vins de Vienne St Joseph Rouge  2012,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,cfa
59281,Michel Gonet Lesparre 2011,1,5,3,2,0,3,0,1,0,1,0,0,0,0,0,1,0,cfb
59282,Michel Gonet Grand Cru Special Cuvee Blanc de Blanc 2004,3,5,3,3,0,0,0,0,0,1,1,0,1,0,0,2,1,BSh
59283,Michel Gonet Grand Cru Blanc de Blanc NV,3,5,3,4,0,0,0,0,1,1,3,0,0,0,0,1,2,BSh
59284,La Tordera Gabry Rose Spumante NV,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
59285,La Tordera Alne Prosecco Millesimato NV,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
59287,La Tordera Brunei Prosecco Superiore NV,3,5,3,1,0,0,0,0,1,0,0,0,0,0,0,2,1,Cfa
59289,Clos Du Val Sauvignon Blanc  2013,4,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,cfb
